"id","city","zone","district","name","alias","types","birthday","phone","fax","postalCode","address","mail","homePage","enabled","twd97X","twd97Y","wgs84aX","wgs84aY"
"011XOC","新北市","三重分區","蘆洲區","新北市私立蘆洲星辰幼兒園","蘆洲星辰幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z38","新北市","新莊分區","林口區","新北市私立福林幼兒園","私立福林幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26092371","","244","新北市林口區文化一路一段100巷12號","","","true","287719.15","2773644.66","121.37389100","25.07055500"
"011Z39","新北市","雙和分區","永和區","新北市私立新惠幼幼兒園","私立連升幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29287656","","234","新北市永和區保安路252巷2號","heyyow@ms59.hinet.net","http://heyyow.com.tw/","true","301100.52","2767285.03","121.50629400","25.01274800"
"011XOE","新北市","三重分區","蘆洲區","新北市私立美式夏綠蒂幼兒園","美式夏綠蒂幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z40","新北市","新莊分區","新莊區","新北市私立欣園幼兒園","私立欣園幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29910322","","242","新北市新莊區中港路207巷14號","","","true","295814.14","2770489.49","121.45402500","25.04184700"
"011XOF","新北市","三重分區","蘆洲區","新北市私立佳佳安長榮幼兒園","佳佳安長榮幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z43","新北市","新莊分區","新莊區","新北市私立永錡幼兒園","私立永錡幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22035588","","242","新北市新莊區民安西路410巷15號1.2樓","","","true","293221.92","2766838.88","121.42822200","25.00896500"
"011XOG","新北市","三重分區","蘆洲區","新北市私立翊華幼兒園","翊華幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z44","新北市","瑞芳分區","瑞芳區","私立樺興幼兒園","私立樺興幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","02-24972053","","224","新北市瑞芳區瑞芳街21之1號","","","true","331378.32","2778149.67","121.80690400","25.10950300"
"011XOI","新北市","三重分區","蘆洲區","新北市私立愛麗斯幼兒園","愛麗斯幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z46","新北市","三鶯分區","樹林區","財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園","私立牧人幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26830838","","238","新北市樹林區中山路一段2號1、2、3樓","","","true","292808.22","2765192.8","121.42407300","24.99411600"
"011XOJ","新北市","三重分區","蘆洲區","功學社教育用品股份有限公司附設新北市私立燕翔幼兒園","燕翔幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z48","新北市","新莊分區","泰山區","新北市私立華菂幼兒園","私立華菂幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22976871","","243","新北市泰山區民生路20號","","","true","293415.89","2771659.47","121.43029600","25.05248000"
"011XOK","新北市","三重分區","蘆洲區","新北市私立日安幼兒園","日安幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z51","新北市","新莊分區","林口區","私立微笑幼兒園","私立微笑幼兒園","一般,幼兒園,私立","2014-01-01T00:00:00","02-26095510","02-26091420","244","新北市林口區八德路18號","smile.kg@msa.hinet.net","","true","287162.39","2773299.34","121.36836200","25.06745200"
"011Z52","新北市","新莊分區","新莊區","天億文教事業股份有限公司附設新北市私立皇家幼兒園","私立皇家幼兒園","幼兒園,一般,私立","2014-01-01T00:00:00","02-66373339","02-29905978","242","新北市新莊區中和街46號","bigapple20190201@gmail.com","","true","295221.83","2770762.11","121.44816500","25.04432600"
"011XON","新北市","三重分區","蘆洲區","新北市私立佳思美幼兒園","佳思美幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z53","新北市","三重分區","蘆洲區","私立維多利亞幼兒園","私立維多利亞幼兒園","一般,幼兒園,私立","1995-01-01T00:00:00","02-28482181","02-28482186","247","新北市蘆洲區長安街288號","vkidsk200150@gmail.com","http://www.vkids.com.tw","true","296134.55","2775580.45","121.45737100","25.08779800"
"011XOU","新北市","新莊分區","五股區","新北市私立薇妮幼兒園","薇妮幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z55","新北市","新莊分區","新莊區","新北市私立成功幼兒園","私立成功幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22043840","","242","新北市新莊區四維路20號","","","true","292736.01","2768524.85","121.42346000","25.02420000"
"011XOX","新北市","新莊分區","五股區","新北市私立凱怡幼兒園","凱怡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z56","新北市","三鶯分區","鶯歌區","新北市私立康乃爾幼兒園","私立康乃爾幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26787999","","239","新北市鶯歌區育英街98-1號","","","true","284797.58","2760697.14","121.34460500","24.95373300"
"011XOY","新北市","新莊分區","五股區","新北市私立威爾斯幼兒園","威爾斯幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z57","新北市","新莊分區","新莊區","新北市私立新榮富幼兒園","私立新榮富幼園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29922174","","242","新北市新莊區中和街218巷1號1樓","","","true","295248.5","2771488.07","121.44845300","25.05087900"
"011XOZ","新北市","新莊分區","五股區","新北市私立學華幼兒園","學華幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z58","新北市","三鶯分區","樹林區","新北市私立育安幼兒園","私立育安幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)86843058","","238","新北市樹林區中華路12巷11號","","","true","292453.14","2763777.69","121.42051200","24.98135000"
"011XP0","新北市","新莊分區","泰山區","新北市私立泰山天藍幼兒園","泰山天藍幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z59","新北市","新莊分區","八里區","財團法人新北市私立聖心國民小學附設新北市私立善牧園幼兒園","私立善牧園幼稚園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z61","新北市","新莊分區","新莊區","私立吉晟幼兒園","私立吉晟幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29909909","","242","新北市新莊區中平路385號","","","true","294851.68","2771805.37","121.44453000","25.05375500"
"011XP1","新北市","新莊分區","泰山區","新北市私立育榕幼兒園","育榕幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z65","新北市","新莊分區","新莊區","新北市私立僑治亞幼兒園","私立僑治亞幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)89926688","","242","新北市新莊區中港路629號1樓","","","true","295470.84","2771836.37","121.45066800","25.05401700"
"011XP3","新北市","新莊分區","泰山區","新北市私立心翔幼兒園","心翔幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z66","新北市","新莊分區","新莊區","新北市私立何嘉仁幼兒園","私立何嘉仁幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)89920088","","242","新北市新莊區中和街155巷24弄26號1樓","","","true","295068.84","2771447.48","121.44667100","25.05051800"
"011XP4","新北市","新莊分區","泰山區","新北市私立喬安幼兒園","喬安幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z67","新北市","新莊分區","新莊區","私立太陽花幼兒園","私立太陽花幼兒園","一般,幼兒園,私立","2014-01-01T00:00:00","(02)82015251","02-22024854","242","新莊區中正路425號","sun.kid425@msa.hinet.net","","true","0","0","",""
"011XP9","新北市","新莊分區","林口區","新北市私立林口啟文幼兒園","林口啟文幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z69","新北市","新莊分區","林口區","新北市私立南蒂亞幼兒園","私立南蒂亞幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26006188","","244","新北市林口區麗園路94號1.2樓","","","true","287522.16","2773394.53","121.37193100","25.06830200"
"011XPA","新北市","新莊分區","林口區","新北市私立愛霖幼兒園","愛霖幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z71","新北市","板橋分區","土城區","新北市私立休士頓幼兒園","私立休士頓幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22633066","","236","新北市土城區明德路一段74號","","","true","296893.8","2763636.51","121.46449200","24.97994400"
"011XPC","新北市","新莊分區","林口區","新北市私立吉而堡幼兒園","吉而堡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z74","新北市","三鶯分區","鶯歌區","新北市私立鶯歌芝麻村幼兒園","私立芝麻村稚園","一般,幼兒園,私立","2013-01-01T00:00:00","(02)86788181","02-86788181","239","新北市鶯歌區國華路109號","sesame_street@hotmail.com.tw","","true","284719.19","2760649.92","121.34382700","24.95330800"
"011XPF","新北市","新莊分區","林口區","新北市私立萬美幼兒園","萬美幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z75","新北市","板橋分區","土城區","新北市私立裕德幼兒園","裕德幼兒園","幼兒園,一般,私立","2001-07-31T00:00:00","02-82618181","02-82618080","236","新北市土城區中華路一段46號","newhappytot@gmail.com","","true","295021.52","2764663.99","121.44598100","24.98927700"
"011XPH","新北市","新莊分區","林口區","新北市私立華邇街幼兒園","華邇街幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z78","新北市","新莊分區","林口區","新北市私立愛林幼兒園","私立愛林幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26099139","","244","新北市林口區公園路42號","","","true","287052.28","2773365.16","121.36727300","25.06804900"
"011XPK","新北市","文山分區","深坑區","新北市私立新苗幼兒園","新苗幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z81","新北市","三重分區","蘆洲區","私立劍橋幼兒園","私立劍橋幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","02-82858290","02-82859237","247","新北市蘆洲區長榮路700號","angel.johnny@msa.hinet.net","http://cambridge.urb.tw/","true","296427.07","2775976.81","121.46028500","25.09136800"
"011XPM","新北市","文山分區","深坑區","新北市私立春福幼兒園","春福幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z82","新北市","文山分區","新店區","新北市私立林肯幼兒園","私立林肯幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22104986","","231","新北市新店區玫瑰路29號1、2樓及31號1、2樓","","","true","299965.08","2760390.53","121.49479600","24.95054100"
"011XPN","新北市","文山分區","深坑區","新北市私立深緣幼兒園","深緣幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z83","新北市","新莊分區","新莊區","新北市私立勵輝幼兒園","私立勵輝幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)89935981","","242","新北市新莊區頭前路26號1樓","","","true","297185.46","2771682.51","121.46765600","25.05257500"
"011XPO","新北市","文山分區","深坑區","新北市私立藍之庭幼兒園","藍之庭幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z85","新北市","新莊分區","新莊區","新北市私立成德幼兒園","成德幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011X9C","新北市","板橋分區","板橋區","台北基督教女青年會附設私立員工實驗幼兒園","員工實驗幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011X9D","新北市","板橋分區","板橋區","新北市私立凱思莉幼兒園","凱思莉幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011X9L","新北市","板橋分區","板橋區","新北市私立大恩幼兒園","大恩幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Z87","新北市","三重分區","蘆洲區","新北市私立愛丁堡幼兒園","愛丁堡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011X9M","新北市","板橋分區","板橋區","新北市私立快樂貝比幼兒園","快樂貝比幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
